Cntry,LegEnvt,GeogZone1,IntalCCY,GdpGwth,Year,FxRate,InflatioIndx,OECDSTInterbkRate,M3
Australia,Common Wealth,Asia & Pacific,AUD,4.127,1981,0.8866,34.7695088882193,,5.506837
Australia,Common Wealth,Asia & Pacific,AUD,0.063,1982,1.01978,38.71648086773121,,6.123012999999999
Australia,Common Wealth,Asia & Pacific,AUD,-0.474,1983,1.10865,42.6031937330521,,6.912350999999999
Australia,Common Wealth,Asia & Pacific,AUD,6.346,1984,1.20802,44.29044893040071,,7.853289999999999
Australia,Common Wealth,Asia & Pacific,AUD,5.456,1985,1.46864,47.273275082856294,,9.09878
Australia,Common Wealth,Asia & Pacific,AUD,2.448,1986,1.50421,51.5516721904188,,10.09699
Australia,Common Wealth,Asia & Pacific,AUD,4.893,1987,1.38408,55.9505875263634,,11.158539999999999
Australia,Common Wealth,Asia & Pacific,AUD,4.253,1988,1.1689100000000001,59.9879481771618,,12.59707
Australia,Common Wealth,Asia & Pacific,AUD,4.569,1989,1.2615100000000001,64.5073817414884,,15.44178
Australia,Common Wealth,Asia & Pacific,AUD,1.5030000000000001,1990,1.29316,69.23772220548359,12.58,17.49278
Australia,Common Wealth,Asia & Pacific,AUD,-1.113,1991,1.3161399999999999,71.4371798734559,8.5,18.44012
Australia,Common Wealth,Asia & Pacific,AUD,2.6519999999999997,1992,1.45222,72.1602892437481,5.75,19.060679999999998
Australia,Common Wealth,Asia & Pacific,AUD,3.949,1993,1.47689,73.4257306417596,4.75,20.11178
Australia,Common Wealth,Asia & Pacific,AUD,4.888,1994,1.2873299999999999,74.8719493823441,7.05,21.65374
Australia,Common Wealth,Asia & Pacific,AUD,2.955,1995,1.34228,78.3368484483278,7.5,23.47127
Australia,Common Wealth,Asia & Pacific,AUD,4.298,1996,1.25549,80.3856583308225,6.18,25.63917
Australia,Common Wealth,Asia & Pacific,AUD,4.164,1997,1.5321,80.5664356733956,5.0,27.79393
Australia,Common Wealth,Asia & Pacific,AUD,4.8660000000000005,1998,1.62893,81.25941548659229,4.76,29.694000000000003
Australia,Common Wealth,Asia & Pacific,AUD,4.244,1999,1.52952,82.4645977704128,5.0,32.46965
Australia,Common Wealth,Asia & Pacific,AUD,3.0860000000000003,2000,1.80505,86.1404037360651,6.25,34.83396
Australia,Common Wealth,Asia & Pacific,AUD,2.576,2001,1.95848,89.93672793009941,4.28,37.78581
Australia,Common Wealth,Asia & Pacific,AUD,3.9960000000000004,2002,1.76616,92.6182585115999,4.75,41.2494
Australia,Common Wealth,Asia & Pacific,AUD,3.0210000000000004,2003,1.33333,95.1491413076228,5.23,45.47874
Australia,Common Wealth,Asia & Pacific,AUD,4.0360000000000005,2004,1.2837,97.3787285326906,5.25,50.27945
Australia,Common Wealth,Asia & Pacific,AUD,3.213,2005,1.36295,100.0,5.5,54.4906
Australia,Common Wealth,Asia & Pacific,AUD,2.654,2006,1.2637399999999999,103.55528773726999,6.25,60.350840000000005
Australia,Common Wealth,Asia & Pacific,AUD,4.52,2007,1.1343,105.965652304911,6.75,70.57585
Australia,Common Wealth,Asia & Pacific,AUD,2.675,2008,1.4434200000000001,110.57547454052401,4.35,84.59696
Australia,Common Wealth,Asia & Pacific,AUD,1.565,2009,1.11495,112.533895751732,3.74,94.65486999999999
Australia,Common Wealth,Asia & Pacific,AUD,2.259,2010,0.9839600000000001,115.818017475143,4.75,100.0
Australia,Common Wealth,Asia & Pacific,AUD,2.721,2011,0.98464,119.644471226273,4.3,109.6543
Australia,Common Wealth,Asia & Pacific,AUD,3.6,2012,0.9610799999999999,121.753540222959,3.03,118.2895
Australia,Common Wealth,Asia & Pacific,AUD,2.057,2013,1.1280299999999999,124.73636637541401,2.5,126.1671
Australia,Common Wealth,Asia & Pacific,AUD,2.616,2014,1.2192100000000001,128.116902681531,2.5,135.2948
Australia,Common Wealth,Asia & Pacific,AUD,2.479,2015,1.36874,131.50587526363398,2.0,144.4927
Austria,German assimilated,Europe,EUR,3.4419999999999997,1991,0.7767999244202521,76.892,,32.367329999999995
Austria,German assimilated,Europe,EUR,2.094,1992,0.8251273591418791,79.525,,34.91829
Austria,German assimilated,Europe,EUR,0.527,1993,0.8824662253003199,82.1,,37.35133
Austria,German assimilated,Europe,EUR,2.4019999999999997,1994,0.7971483179872529,84.325,5.24,39.12202
Austria,German assimilated,Europe,EUR,2.668,1995,0.733123551085369,85.675,5.62,40.34724
Austria,German assimilated,Europe,EUR,2.398,1996,0.796058225474735,87.211,4.04,42.52234
Austria,German assimilated,Europe,EUR,2.205,1997,0.918075914042572,88.22,3.98,44.252959999999995
Austria,German assimilated,Europe,EUR,3.56,1998,0.853687782969848,88.947,3.09,46.53604
Austria,German assimilated,Europe,EUR,3.59,1999,0.9954200000000001,89.405,3.0418,48.73471
Austria,German assimilated,Europe,EUR,3.3680000000000003,2000,1.07469,91.15700000000001,4.8268,51.52342
Austria,German assimilated,Europe,EUR,1.351,2001,1.13469,93.24799999999999,3.3389,55.700219999999995
Austria,German assimilated,Europe,EUR,1.656,2002,0.9535600000000001,94.833,3.0945,59.7446
Austria,German assimilated,Europe,EUR,0.7559999999999999,2003,0.79177,96.06299999999999,2.0567,64.32502
Austria,German assimilated,Europe,EUR,2.7060000000000004,2004,0.73416,97.936,2.0535,67.96205
Austria,German assimilated,Europe,EUR,2.141,2005,0.84767,100.0,2.2757,73.11236
Austria,German assimilated,Europe,EUR,3.3510000000000004,2006,0.7593,101.69,3.5011,79.42214
Austria,German assimilated,Europe,EUR,3.622,2007,0.6793,103.93,3.8791,88.23994
Austria,German assimilated,Europe,EUR,1.547,2008,0.71855,107.28,2.4864,97.42315
Austria,German assimilated,Europe,EUR,-3.799,2009,0.69416,107.71,0.3546,101.1369
Austria,German assimilated,Europe,EUR,1.88,2010,0.74839,109.53,0.4981,100.0
Austria,German assimilated,Europe,EUR,3.071,2011,0.77286,113.42,0.627,100.9925
Austria,German assimilated,Europe,EUR,0.884,2012,0.7579199999999999,116.34,0.0734,103.7464
Austria,German assimilated,Europe,EUR,0.228,2013,0.72511,118.803,0.1687,105.6852
Austria,German assimilated,Europe,EUR,2.3409999999999997,1986,0.996344556441357,68.696,,20.891479999999998
Austria,German assimilated,Europe,EUR,1.681,1987,0.817569384388422,69.663,,22.5295
Austria,German assimilated,Europe,EUR,0.961,1988,0.913134161319157,70.964,,24.35963
Austria,German assimilated,Europe,EUR,3.887,1989,0.8586295356932621,72.561,,26.60067
Austria,German assimilated,Europe,EUR,4.346,1990,0.7759278504102379,74.567,,29.539990000000003
Austria,German assimilated,Europe,EUR,0.353,2014,0.8236600000000001,120.87100000000001,-0.0301,107.4903
Austria,German assimilated,Europe,EUR,0.8759999999999999,2015,0.91853,122.925,-0.19899999999999998,114.0445
Belgium,French Civil Assimilated,Europe,EUR,1.551,1996,0.7933832260367529,85.25399999999999,4.04,42.52234
Belgium,French Civil Assimilated,Europe,EUR,3.7430000000000003,1997,0.9152228934628001,86.531,3.98,44.252959999999995
Belgium,French Civil Assimilated,Europe,EUR,2.006,1998,0.857091861903475,87.32,3.09,46.53604
Belgium,French Civil Assimilated,Europe,EUR,3.716,1999,0.9954200000000001,88.307,3.0418,48.73471
Belgium,French Civil Assimilated,Europe,EUR,3.55,2000,1.07469,90.67200000000001,4.8268,51.52342
Belgium,French Civil Assimilated,Europe,EUR,0.924,2001,1.13469,92.882,3.3389,55.700219999999995
Belgium,French Civil Assimilated,Europe,EUR,1.5590000000000002,2002,0.9535600000000001,94.324,3.0945,59.7446
Belgium,French Civil Assimilated,Europe,EUR,0.89,2003,0.79177,95.74700000000001,2.0567,64.32502
Belgium,French Civil Assimilated,Europe,EUR,3.4339999999999997,2004,0.73416,97.52799999999999,2.0535,67.96205
Belgium,French Civil Assimilated,Europe,EUR,1.8940000000000001,2005,0.84767,99.999,2.2757,73.11236
Belgium,French Civil Assimilated,Europe,EUR,2.63,2006,0.7593,102.334,3.5011,79.42214
Belgium,French Civil Assimilated,Europe,EUR,3.0,2007,0.6793,104.19200000000001,3.8791,88.23994
Belgium,French Civil Assimilated,Europe,EUR,0.953,2008,0.71855,108.87200000000001,2.4864,97.42315
Belgium,French Civil Assimilated,Europe,EUR,-2.6189999999999998,2009,0.69416,108.86200000000001,0.3546,101.1369
Belgium,French Civil Assimilated,Europe,EUR,2.501,2010,0.74839,111.40100000000001,0.4981,100.0
Belgium,French Civil Assimilated,Europe,EUR,1.6380000000000001,2011,0.77286,115.13799999999999,0.627,100.9925
Belgium,French Civil Assimilated,Europe,EUR,0.095,2012,0.7579199999999999,118.16,0.0734,103.7464
Belgium,French Civil Assimilated,Europe,EUR,0.275,2013,0.72511,119.573,0.1687,105.6852
Belgium,French Civil Assimilated,Europe,EUR,1.348,2014,0.8236600000000001,120.454,-0.0301,107.4903
Belgium,French Civil Assimilated,Europe,EUR,-0.27899999999999997,1981,0.953398496277879,51.562,,13.57538
Belgium,French Civil Assimilated,Europe,EUR,0.595,1982,1.16311641823604,56.06,,15.06541
Belgium,French Civil Assimilated,Europe,EUR,0.312,1983,1.3792795718383,60.356,,16.549429999999997
Belgium,French Civil Assimilated,Europe,EUR,2.4659999999999997,1984,1.56371235426959,64.187,,17.96105
Belgium,French Civil Assimilated,Europe,EUR,1.652,1985,1.24839179075803,67.311,,19.48529
Belgium,French Civil Assimilated,Europe,EUR,1.8230000000000002,1986,1.0017377336086601,68.183,,20.891479999999998
Belgium,French Civil Assimilated,Europe,EUR,2.307,1987,0.821841402680721,69.243,,22.5295
Belgium,French Civil Assimilated,Europe,EUR,4.723,1988,0.925758368265662,70.048,,24.35963
Belgium,French Civil Assimilated,Europe,EUR,3.469,1989,0.8864672445891041,72.223,,26.60067
Belgium,French Civil Assimilated,Europe,EUR,3.137,1990,0.768048507804928,74.717,,29.539990000000003
Belgium,French Civil Assimilated,Europe,EUR,1.8330000000000002,1991,0.7751630519659201,77.083,,32.367329999999995
Belgium,French Civil Assimilated,Europe,EUR,1.531,1992,0.8225107151976079,78.825,,34.91829
Belgium,French Civil Assimilated,Europe,EUR,-0.9620000000000001,1993,0.895143517956167,80.783,,37.35133
Belgium,French Civil Assimilated,Europe,EUR,3.227,1994,0.7892434041730401,82.71700000000001,5.24,39.12202
Belgium,French Civil Assimilated,Europe,EUR,2.385,1995,0.7291788031204841,83.76700000000001,5.62,40.34724
Belgium,French Civil Assimilated,Europe,EUR,1.371,2015,0.91853,121.605,-0.19899999999999998,114.0445
Canada,Common Wealth,North America,CAD,3.503,1981,1.1859,46.299325960342905,12.8214,15.47112
Canada,Common Wealth,North America,CAD,-2.859,1982,1.2294,51.3018033599147,10.3757,16.14264
Canada,Common Wealth,North America,CAD,2.718,1983,1.2444,54.2849663915039,9.0671,16.49101
Canada,Common Wealth,North America,CAD,5.814,1984,1.3214,56.6408331541504,10.1614,17.14216
Canada,Common Wealth,North America,CAD,4.78,1985,1.3975,58.8779717109015,9.8393,18.322210000000002
Canada,Common Wealth,North America,CAD,2.421,1986,1.3805,61.335739059709994,8.1607,19.83367
Canada,Common Wealth,North America,CAD,4.253,1987,1.2998,64.0132003328129,8.5,22.000629999999997
Canada,Common Wealth,North America,CAD,4.974,1988,1.1927,66.6121327138276,10.3514,23.9712
Canada,Common Wealth,North America,CAD,2.6189999999999998,1989,1.1578,69.9140856525844,12.0625,26.90585
Canada,Common Wealth,North America,CAD,0.193,1990,1.1603,73.2459543597558,11.6161,29.745720000000002
Canada,Common Wealth,North America,CAD,-2.092,1991,1.1556,77.3584376489946,7.4018,31.64412
Canada,Common Wealth,North America,CAD,0.875,1992,1.2711,78.51299933624391,6.7946,33.2032
Canada,Common Wealth,North America,CAD,2.339,1993,1.324,79.9779371207943,3.7857,34.666579999999996
Canada,Common Wealth,North America,CAD,4.803999999999999,1994,1.4028,80.08731664906,5.5357,36.10341
Canada,Common Wealth,North America,CAD,2.738,1995,1.3652,81.8401937046005,5.7086,37.93233
Canada,Common Wealth,North America,CAD,1.68,1996,1.3696,83.1331158207672,3.01,40.02367
Canada,Common Wealth,North America,CAD,4.253,1997,1.4291,84.4727813250816,4.3357,41.94781
Canada,Common Wealth,North America,CAD,4.138,1998,1.5305,85.3066833696374,5.1129,43.47453
Canada,Common Wealth,North America,CAD,4.997,1999,1.4433,86.79499284826159,4.7586,45.09148
Canada,Common Wealth,North America,CAD,5.122999999999999,2000,1.5002,89.17049183393009,5.8,48.667640000000006
Canada,Common Wealth,North America,CAD,1.6880000000000002,2001,1.5926,91.4066955229183,2.2444,51.33893
Canada,Common Wealth,North America,CAD,2.802,2002,1.5796,93.48677629549299,2.7439,54.28951
Canada,Common Wealth,North America,CAD,1.925,2003,1.2924,96.05018370151541,2.7481,57.46643
Canada,Common Wealth,North America,CAD,3.139,2004,1.2036,97.8180186412632,2.4999,62.64755
Canada,Common Wealth,North America,CAD,3.1630000000000003,2005,1.1645,100.0,3.2437,68.69301
Canada,Common Wealth,North America,CAD,2.622,2006,1.1653,102.01744463245701,4.2482,73.81716999999999
Canada,Common Wealth,North America,CAD,2.008,2007,0.9881,104.191012181327,4.2597,81.94923
Canada,Common Wealth,North America,CAD,1.175,2008,1.2246,106.675890695261,1.5017,91.9317
Canada,Common Wealth,North America,CAD,-2.7110000000000003,2009,1.0466,106.99561547019199,0.2455,95.02455
Canada,Common Wealth,North America,CAD,3.3739999999999997,2010,1.0009,108.888722690175,0.9924,100.0
Canada,Common Wealth,North America,CAD,2.96,2011,1.021,112.036422448045,0.9998,107.5039
Canada,Common Wealth,North America,CAD,1.923,2012,0.9952,113.742556115437,0.9982,115.4304
Canada,Common Wealth,North America,CAD,2.004,2013,1.064,114.832611927043,1.0012,123.1409
Canada,Common Wealth,North America,CAD,2.4730000000000003,2014,1.1599,117.05572746735001,1.0114,133.9185
Canada,Common Wealth,North America,CAD,1.175,2015,1.3840000000000001,119.344283751063,0.5242,144.9877
Cyprus,French Civil Assimilated,Europe,EUR,4.5169999999999995,2006,0.7593,102.23899999999999,3.5011,79.42214
Cyprus,French Civil Assimilated,Europe,EUR,4.893,2007,0.6793,104.459,3.8791,88.23994
Cyprus,French Civil Assimilated,Europe,EUR,3.6210000000000004,2008,0.71855,109.04,2.4864,97.42315
Cyprus,French Civil Assimilated,Europe,EUR,-2.043,2009,0.69416,109.23700000000001,0.3546,101.1369
Cyprus,French Civil Assimilated,Europe,EUR,1.391,2010,0.74839,112.035,0.4981,100.0
Cyprus,French Civil Assimilated,Europe,EUR,0.261,2011,0.77286,115.936,0.627,100.9925
Cyprus,French Civil Assimilated,Europe,EUR,-2.385,2012,0.7579199999999999,119.51899999999999,0.0734,103.7464
Cyprus,French Civil Assimilated,Europe,EUR,-5.357,2013,0.72511,119.98,0.1687,105.6852
Cyprus,French Civil Assimilated,Europe,EUR,-2.497,2014,0.8236600000000001,119.98,-0.0301,107.4903
Cyprus,French Civil Assimilated,Europe,EUR,1.588,2015,0.91853,120.82,-0.19899999999999998,114.0445
Czech Republic,Transitionnal,Europe,CZK,-0.674,1997,34.64,76.233,12.55,41.29718
Czech Republic,Transitionnal,Europe,CZK,-0.316,1998,29.86,84.39200000000001,10.84,43.859840000000005
Czech Republic,Transitionnal,Europe,CZK,1.4380000000000002,1999,35.98,86.167,5.21,47.75945
Czech Republic,Transitionnal,Europe,CZK,4.294,2000,37.81,89.44200000000001,5.23,50.874970000000005
Czech Republic,French Civil Assimilated,Europe,CZK,3.052,2001,36.26,93.625,4.63,56.389359999999996
Czech Republic,French Civil Assimilated,Europe,CZK,1.6469999999999998,2002,30.14,95.383,2.75,51.56081
Czech Republic,French Civil Assimilated,Europe,CZK,3.602,2003,25.65,95.492,1.98,54.4412
Czech Republic,French Civil Assimilated,Europe,CZK,4.947,2004,22.37,98.14200000000001,2.49,58.306219999999996
Czech Republic,French Civil Assimilated,Europe,CZK,6.442,2005,24.59,99.95,2.0,61.96529
Czech Republic,French Civil Assimilated,Europe,CZK,6.877000000000001,2006,20.88,102.492,2.48,69.63786999999999
Czech Republic,French Civil Assimilated,Europe,CZK,5.529,2007,18.08,105.425,3.4,80.14819
Czech Republic,French Civil Assimilated,Europe,CZK,2.7110000000000003,2008,19.35,112.10799999999999,2.32,90.84576
Czech Republic,French Civil Assimilated,Europe,CZK,-4.842,2009,18.37,113.26700000000001,1.01,98.59278
Czech Republic,French Civil Assimilated,Europe,CZK,2.295,2010,18.75,114.925,0.65,100.0
Czech Republic,French Civil Assimilated,Europe,CZK,1.964,2011,19.94,117.14200000000001,0.63,101.9978
Czech Republic,French Civil Assimilated,Europe,CZK,-0.8079999999999999,2012,19.06,121.0,0.2,107.6371
Czech Republic,French Civil Assimilated,Europe,CZK,-0.7020000000000001,2013,19.89,122.71700000000001,0.15,112.6398
Czech Republic,French Civil Assimilated,Europe,CZK,1.9780000000000002,2014,22.83,123.45299999999999,0.16,118.695
Czech Republic,French Civil Assimilated,Europe,CZK,4.215,2015,24.82,125.79899999999999,0.13,127.9847
Denmark,Scandinavian,Europe,DKK,3.8,2006,5.6614,101.889770923112,3.6853,69.65997
Denmark,Scandinavian,Europe,DKK,0.821,2007,5.0753,103.636198684509,4.2407,78.65337
Denmark,Scandinavian,Europe,DKK,-0.713,2008,5.2849,107.159900204128,4.3975,90.99965999999999
Denmark,Scandinavian,Europe,DKK,-5.0889999999999995,2009,5.1901,108.58063052846501,0.9520000000000001,97.15241
Denmark,Scandinavian,Europe,DKK,1.6219999999999999,2010,5.6133,111.07552733046002,0.7254,100.0
Denmark,Scandinavian,Europe,DKK,1.156,2011,5.7456,114.13744613291,0.4449,92.66328
Denmark,Scandinavian,Europe,DKK,-0.654,2012,5.6591,116.889997731912,-0.0651,104.4623
Denmark,Scandinavian,Europe,DKK,-0.48700000000000004,2013,5.4127,117.804490814244,-0.0183,92.3679
Denmark,Scandinavian,Europe,DKK,1.263,2014,6.1214,118.511227035609,0.04,101.4315
Denmark,Scandinavian,Europe,DKK,1.16,2015,6.83,120.407348605126,-0.21,119.1424
Denmark,Scandinavian,Europe,DKK,-0.016,1988,6.874,68.1406214561125,,28.73227
Denmark,Scandinavian,Europe,DKK,0.649,1989,6.6075,71.7242004989794,,24.3644
Denmark,Scandinavian,Europe,DKK,1.4709999999999999,1990,5.776,73.9777727375822,,25.652820000000002
Denmark,Scandinavian,Europe,DKK,1.396,1991,5.9135,75.92016330233609,,27.911609999999996
Denmark,Scandinavian,Europe,DKK,1.9580000000000002,1992,6.2555,77.5078249036063,,30.921190000000003
Denmark,Scandinavian,Europe,DKK,0.008,1993,6.7725,78.61918802449541,,32.657340000000005
Denmark,Scandinavian,Europe,DKK,5.332000000000001,1994,6.082999999999999,79.9047403039238,,34.89765
Denmark,Scandinavian,Europe,DKK,3.033,1995,5.546,81.4470401451576,,34.178329999999995
Denmark,Scandinavian,Europe,DKK,2.895,1996,5.9445,83.0573826264459,,36.68609
Denmark,Scandinavian,Europe,DKK,3.264,1997,6.8260000000000005,84.89453390791559,3.6878,39.75842
Denmark,Scandinavian,Europe,DKK,2.218,1998,6.3865,86.1120435472896,3.9603,42.05959
Denmark,Scandinavian,Europe,DKK,2.946,1999,7.3988,87.9491948287594,3.1221,43.66401
Denmark,Scandinavian,Europe,DKK,3.752,2000,8.0205,90.7235200725788,5.1471,43.57224
Denmark,Scandinavian,Europe,DKK,0.8220000000000001,2001,8.4095,92.8555227942844,3.4913,45.11449
Denmark,Scandinavian,Europe,DKK,0.467,2002,7.0822,95.1081877976866,3.0355,46.65635
Denmark,Scandinavian,Europe,DKK,0.38799999999999996,2003,5.9576,97.0968473576775,2.1221,55.17535
Denmark,Scandinavian,Europe,DKK,2.642,2004,5.4676,98.22363347697892,2.138,62.42909
Denmark,Scandinavian,Europe,DKK,2.431,2005,6.3241,100.0,2.3647,61.38756
Denmark,Scandinavian,Europe,DKK,-0.6579999999999999,1981,7.325,48.0453617600363,,12.41504
Denmark,Scandinavian,Europe,DKK,3.675,1982,8.384,53.0351553640281,,13.612020000000001
Denmark,Scandinavian,Europe,DKK,2.6010000000000004,1983,9.875,56.2939442050352,,16.17124
Denmark,Scandinavian,Europe,DKK,4.168,1984,11.26,59.68881832615111,,19.75003
Denmark,Scandinavian,Europe,DKK,4.001,1985,8.969,62.49308233159449,,22.907529999999998
Denmark,Scandinavian,Europe,DKK,4.905,1986,7.3425,62.924019051939204,,26.37988
Denmark,Scandinavian,Europe,DKK,0.254,1987,6.0965,64.889997731912,,27.6656
Finland,Scandinavian,Europe,EUR,5.215,1988,0.70117546541804,69.074,,24.35963
Finland,Scandinavian,Europe,EUR,5.059,1989,0.6826747935072729,73.61399999999999,,26.60067
Finland,Scandinavian,Europe,EUR,0.531,1990,0.6111949247611309,77.263,,29.539990000000003
Finland,Scandinavian,Europe,EUR,-6.013,1991,0.695120700065425,80.48,,32.367329999999995
Finland,Scandinavian,Europe,EUR,-3.488,1992,0.882145674290625,82.786,,34.91829
Finland,Scandinavian,Europe,EUR,-0.802,1993,0.9728830606166109,84.60700000000001,,37.35133
Finland,Scandinavian,Europe,EUR,3.616,1994,0.797748972792239,85.51700000000001,5.24,39.12202
Finland,Scandinavian,Europe,EUR,3.964,1995,0.7330638962751421,86.37200000000001,5.62,40.34724
Finland,Scandinavian,Europe,EUR,3.585,1996,0.781047911694611,87.296,4.04,42.52234
Finland,Scandinavian,Europe,EUR,6.204,1997,0.9116962929699131,88.36,3.98,44.252959999999995
Finland,Scandinavian,Europe,EUR,5.02,1998,0.8570856732478599,89.554,3.09,46.53604
Finland,Scandinavian,Europe,EUR,3.9019999999999997,1999,0.9954200000000001,90.73299999999999,3.0418,48.73471
Finland,Scandinavian,Europe,EUR,5.635,2000,1.07469,93.40799999999999,4.8268,51.52342
Finland,Scandinavian,Europe,EUR,2.5810000000000004,2001,1.13469,95.897,3.3389,55.700219999999995
Finland,Scandinavian,Europe,EUR,1.68,2002,0.9535600000000001,97.824,3.0945,59.7446
Finland,Scandinavian,Europe,EUR,1.994,2003,0.79177,99.098,2.0567,64.32502
Finland,Scandinavian,Europe,EUR,3.926,2004,0.73416,99.23700000000001,2.0535,67.96205
Finland,Scandinavian,Europe,EUR,2.781,2005,0.84767,100.00200000000001,2.2757,73.11236
Finland,Scandinavian,Europe,EUR,4.055,2006,0.7593,101.277,3.5011,79.42214
Finland,Scandinavian,Europe,EUR,5.185,2007,0.6793,102.881,3.8791,88.23994
Finland,Scandinavian,Europe,EUR,0.721,2008,0.71855,106.90799999999999,2.4864,97.42315
Finland,Scandinavian,Europe,EUR,-8.269,2009,0.69416,108.656,0.3546,101.1369
Finland,Scandinavian,Europe,EUR,2.992,2010,0.74839,110.488,0.4981,100.0
Finland,Scandinavian,Europe,EUR,2.571,2011,0.77286,114.16,0.627,100.9925
Finland,Scandinavian,Europe,EUR,-1.426,2012,0.7579199999999999,117.77,0.0734,103.7464
Finland,Scandinavian,Europe,EUR,-1.3219999999999998,2013,0.72511,120.38,0.1687,105.6852
Finland,Scandinavian,Europe,EUR,5.215,1988,0.70117546541804,69.074,,24.35963
Finland,Scandinavian,Europe,EUR,5.059,1989,0.6826747935072729,73.61399999999999,,26.60067
Finland,Scandinavian,Europe,EUR,0.531,1990,0.6111949247611309,77.263,,29.539990000000003
Finland,Scandinavian,Europe,EUR,-6.013,1991,0.695120700065425,80.48,,32.367329999999995
Finland,Scandinavian,Europe,EUR,-3.488,1992,0.882145674290625,82.786,,34.91829
Finland,Scandinavian,Europe,EUR,-0.802,1993,0.9728830606166109,84.60700000000001,,37.35133
Finland,Scandinavian,Europe,EUR,3.616,1994,0.797748972792239,85.51700000000001,5.24,39.12202
Finland,Scandinavian,Europe,EUR,3.964,1995,0.7330638962751421,86.37200000000001,5.62,40.34724
Finland,Scandinavian,Europe,EUR,3.585,1996,0.781047911694611,87.296,4.04,42.52234
France,French Civil Assimilated,Europe,EUR,4.734,1988,0.92368859544147,70.83,,24.35963
France,French Civil Assimilated,Europe,EUR,4.353,1989,0.8823749117701309,75.482,,26.60067
France,French Civil Assimilated,Europe,EUR,2.9139999999999997,1990,0.781911009410678,75.727,,29.539990000000003
France,French Civil Assimilated,Europe,EUR,1.0390000000000001,1991,0.7896859092897859,78.30199999999999,,32.367329999999995
France,French Civil Assimilated,Europe,EUR,1.6,1992,0.8394605134178,80.227,,34.91829
France,French Civil Assimilated,Europe,EUR,-0.613,1993,0.898763181123153,82.01899999999999,,37.35133
France,French Civil Assimilated,Europe,EUR,2.345,1994,0.8149924461511959,83.383,5.24,39.12202
France,French Civil Assimilated,Europe,EUR,2.085,1995,0.747000184463311,84.85799999999999,5.62,40.34724
France,French Civil Assimilated,Europe,EUR,1.3880000000000001,1996,0.798375503272318,86.639,4.04,42.52234
France,French Civil Assimilated,Europe,EUR,2.3369999999999997,1997,0.912879960119337,87.75,3.98,44.252959999999995
France,French Civil Assimilated,Europe,EUR,3.556,1998,0.857083619810445,88.337,3.09,46.53604
France,French Civil Assimilated,Europe,EUR,3.407,1999,0.9954200000000001,88.836,3.0418,48.73471
France,French Civil Assimilated,Europe,EUR,3.875,2000,1.07469,90.46,4.8268,51.52342
France,French Civil Assimilated,Europe,EUR,1.954,2001,1.13469,92.073,3.3389,55.700219999999995
France,French Civil Assimilated,Europe,EUR,1.1179999999999999,2002,0.9535600000000001,93.85799999999999,3.0945,59.7446
France,French Civil Assimilated,Europe,EUR,0.82,2003,0.79177,95.89299999999999,2.0567,64.32502
France,French Civil Assimilated,Europe,EUR,2.786,2004,0.73416,98.134,2.0535,67.96205
France,French Civil Assimilated,Europe,EUR,1.608,2005,0.84767,99.99799999999999,2.2757,73.11236
France,French Civil Assimilated,Europe,EUR,2.375,2006,0.7593,101.913,3.5011,79.42214
France,French Civil Assimilated,Europe,EUR,2.3609999999999998,2007,0.6793,103.552,3.8791,88.23994
France,French Civil Assimilated,Europe,EUR,0.195,2008,0.71855,106.825,2.4864,97.42315
France,French Civil Assimilated,Europe,EUR,-2.9410000000000003,2009,0.69416,106.935,0.3546,101.1369
France,French Civil Assimilated,Europe,EUR,1.966,2010,0.74839,108.788,0.4981,100.0
France,French Civil Assimilated,Europe,EUR,2.079,2011,0.77286,111.281,0.627,100.9925
France,French Civil Assimilated,Europe,EUR,0.33399999999999996,2012,0.7579199999999999,113.749,0.0734,103.7464
France,French Civil Assimilated,Europe,EUR,0.285,2013,0.72511,114.87799999999999,0.1687,105.6852
France,French Civil Assimilated,Europe,EUR,1.078,1981,0.8762769510806351,46.622,,13.57538
France,French Civil Assimilated,Europe,EUR,2.509,1982,1.02521964092158,52.206,,15.06541
France,French Civil Assimilated,Europe,EUR,1.256,1983,1.27256817138928,57.145,,16.549429999999997
France,French Civil Assimilated,Europe,EUR,1.524,1984,1.46229097334124,61.53,,17.96105
France,French Civil Assimilated,Europe,EUR,1.6230000000000002,1985,1.15266701933206,65.118,,19.48529
France,French Civil Assimilated,Europe,EUR,2.351,1986,0.984058406267484,66.771,,20.891479999999998
France,French Civil Assimilated,Europe,EUR,2.577,1987,0.8140777520477711,68.967,,22.5295
France,French Civil Assimilated,Europe,EUR,0.18,2014,0.8236600000000001,115.682,-0.0301,107.4903
France,French Civil Assimilated,Europe,EUR,1.137,2015,0.91853,116.755,-0.19899999999999998,114.0445
Germany,German assimilated,Europe,EUR,0.11,1981,1.15286093372123,60.683,,13.57538
Germany,German assimilated,Europe,EUR,-0.7879999999999999,1982,1.2150851556628102,63.873000000000005,,15.06541
Germany,German assimilated,Europe,EUR,1.555,1983,1.39265682600226,65.971,,16.549429999999997
Germany,German assimilated,Europe,EUR,2.826,1984,1.6095468420057,67.551,,17.96105
Germany,German assimilated,Europe,EUR,2.1919999999999997,1985,1.25844270718825,68.959,,19.48529
Germany,German assimilated,Europe,EUR,2.417,1986,0.992315283025621,68.873,,20.891479999999998
